State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
AR,2017,February,12 month-ending,Number of Deaths,31156,100,0.083451020670176,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,March,12 month-ending,Number of Deaths,31309,100,0.0766552748411,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,April,12 month-ending,Number of Deaths,31382,100,0.076476961315404,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,May,12 month-ending,Number of Deaths,31496,100,0.079375158750318,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,June,12 month-ending,Number of Deaths,31555,100,0.076057677071779,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,July,12 month-ending,Number of Deaths,31550,100,0.076069730586371,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,August,12 month-ending,Number of Deaths,31596,100,0.069629066970503,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,September,12 month-ending,Number of Deaths,31718,100,0.072514029888392,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,October,12 month-ending,Number of Deaths,31724,100,0.069348127600555,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,November,12 month-ending,Number of Deaths,31654,100,0.075819801604852,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2017,December,12 month-ending,Number of Deaths,31823,100,0.056562863337837,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
AR,2018,January,12 month-ending,Number of Deaths,32292,100,0.055741360089186,Arkansas,Underreported due to incomplete data.,*,
AR,2018,February,12 month-ending,Number of Deaths,32400,100,0.049382716049383,Arkansas,Underreported due to incomplete data.,*,
AR,2018,March,12 month-ending,Number of Deaths,32199,100,0.052796670704059,Arkansas,Underreported due to incomplete data.,*,
AR,2018,April,12 month-ending,Number of Deaths,32054,100,0.05303550258938,Arkansas,Underreported due to incomplete data.,*,
AR,2018,May,12 month-ending,Number of Deaths,32116,100,0.049819404658114,Arkansas,Underreported due to incomplete data.,*,
AR,2018,June,12 month-ending,Number of Deaths,32077,100,0.059232471864576,Arkansas,Underreported due to incomplete data.,*,
AR,2018,July,12 month-ending,Number of Deaths,32038,100,0.065547162744241,Arkansas,Underreported due to incomplete data.,*,
AR,2018,August,12 month-ending,Number of Deaths,32001,100,0.081247461016843,Arkansas,Underreported due to incomplete data.,*,
AR,2018,September,12 month-ending,Number of Deaths,31946,100,0.087647905841107,Arkansas,Underreported due to incomplete data.,*,
AR,2015,January,12 month-ending,Number of Drug Overdose Deaths,366,100,0.049797490206494,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,370
AR,2015,February,12 month-ending,Number of Drug Overdose Deaths,366,100,0.046155874983516,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,369
AR,2015,March,12 month-ending,Number of Drug Overdose Deaths,385,100,0.046072333563695,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,389
AR,2015,April,12 month-ending,Number of Drug Overdose Deaths,373,100,0.039416633819472,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,376
AR,2015,May,12 month-ending,Number of Drug Overdose Deaths,383,100,0.042480883602379,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,386
AR,2015,June,12 month-ending,Number of Drug Overdose Deaths,391,100,0.042314953453551,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,394
AR,2015,July,12 month-ending,Number of Drug Overdose Deaths,395,100,0.04888381945576,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,399
AR,2015,August,12 month-ending,Number of Drug Overdose Deaths,398,100,0.04856883823339,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,402
AR,2015,September,12 month-ending,Number of Drug Overdose Deaths,392,100,0.061427047298826,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,396
AR,2015,October,12 month-ending,Number of Drug Overdose Deaths,397,100,0.058036433983556,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,401
AR,2015,November,12 month-ending,Number of Drug Overdose Deaths,389,100,0.061276485954784,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,393
AR,2015,December,12 month-ending,Number of Drug Overdose Deaths,381,100,0.070999806364164,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,386
AR,2016,January,12 month-ending,Number of Drug Overdose Deaths,378,100,0.07183908045977,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,383
AR,2016,February,12 month-ending,Number of Drug Overdose Deaths,379,100,0.072337487258738,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,384
AR,2016,March,12 month-ending,Number of Drug Overdose Deaths,363,100,0.075605667137832,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,368
AR,2016,April,12 month-ending,Number of Drug Overdose Deaths,372,100,0.07871691429696,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,377
AR,2016,May,12 month-ending,Number of Drug Overdose Deaths,376,100,0.079048779684464,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,381
AR,2016,June,12 month-ending,Number of Drug Overdose Deaths,369,100,0.078859170664388,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,374
AR,2016,July,12 month-ending,Number of Drug Overdose Deaths,378,100,0.075187969924812,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,383
AR,2016,August,12 month-ending,Number of Drug Overdose Deaths,383,100,0.078719496195224,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,388
AR,2016,September,12 month-ending,Number of Drug Overdose Deaths,379,100,0.068762278978389,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,384
AR,2016,October,12 month-ending,Number of Drug Overdose Deaths,372,100,0.07543704286792,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,377
AR,2016,November,12 month-ending,Number of Drug Overdose Deaths,378,100,0.074925888523308,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,383
AR,2016,December,12 month-ending,Number of Drug Overdose Deaths,386,100,0.070903699883976,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,391
AR,2017,January,12 month-ending,Number of Drug Overdose Deaths,384,100,0.073924083180664,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,389
AR,2017,February,12 month-ending,Number of Drug Overdose Deaths,380,100,0.083451020670176,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,385
AR,2017,March,12 month-ending,Number of Drug Overdose Deaths,384,100,0.0766552748411,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,389
AR,2017,April,12 month-ending,Number of Drug Overdose Deaths,386,100,0.076476961315404,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,391
AR,2017,May,12 month-ending,Number of Drug Overdose Deaths,383,100,0.079375158750318,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,388
AR,2017,June,12 month-ending,Number of Drug Overdose Deaths,398,100,0.076057677071779,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,403
AR,2017,July,12 month-ending,Number of Drug Overdose Deaths,395,100,0.076069730586371,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,400
AR,2017,August,12 month-ending,Number of Drug Overdose Deaths,406,100,0.069629066970503,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,411
AR,2017,September,12 month-ending,Number of Drug Overdose Deaths,413,100,0.072514029888392,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,418
AR,2017,October,12 month-ending,Number of Drug Overdose Deaths,410,100,0.069348127600555,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,415
AR,2017,November,12 month-ending,Number of Drug Overdose Deaths,411,100,0.075819801604852,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,416
AR,2017,December,12 month-ending,Number of Drug Overdose Deaths,425,100,0.056562863337837,Arkansas,Numbers may differ from published reports using final data. See Technical Notes.,**,429
AR,2018,January,12 month-ending,Number of Drug Overdose Deaths,427,100,0.055741360089186,Arkansas,Underreported due to incomplete data.,*,429
AR,2018,February,12 month-ending,Number of Drug Overdose Deaths,424,100,0.049382716049383,Arkansas,Underreported due to incomplete data.,*,427
AR,2018,March,12 month-ending,Number of Drug Overdose Deaths,429,100,0.052796670704059,Arkansas,Underreported due to incomplete data.,*,434
AR,2018,April,12 month-ending,Number of Drug Overdose Deaths,424,100,0.05303550258938,Arkansas,Underreported due to incomplete data.,*,428
AR,2018,May,12 month-ending,Number of Drug Overdose Deaths,442,100,0.049819404658114,Arkansas,Underreported due to incomplete data.,*,446
AR,2018,June,12 month-ending,Number of Drug Overdose Deaths,445,100,0.059232471864576,Arkansas,Underreported due to incomplete data.,*,451
AR,2018,July,12 month-ending,Number of Drug Overdose Deaths,448,100,0.065547162744241,Arkansas,Underreported due to incomplete data.,*,455
AR,2018,August,12 month-ending,Number of Drug Overdose Deaths,452,100,0.081247461016843,Arkansas,Underreported due to incomplete data.,*,461
AR,2018,September,12 month-ending,Number of Drug Overdose Deaths,443,100,0.087647905841107,Arkansas,Underreported due to incomplete data.,*,451
AZ,2015,January,12 month-ending,Number of Deaths,52342,100,0.326697489587712,Arizona,Numbers may differ from published reports using final data. See Technical Notes.,**,
AZ,2015,February,12 month-ending,Number of Deaths,52371,100,0.349430028068969,Arizona,Numbers may differ from published reports using final data. See Technical Notes.,**,
AZ,2015,March,12 month-ending,Number of Deaths,52826,100,0.34263430886306,Arizona,Numbers may differ from published reports using final data. See Technical Notes.,**,
AZ,2015,April,12 month-ending,Number of Deaths,53025,100,0.341348420556341,Arizona,Numbers may differ from published reports using final data. See Technical Notes.,**,
